token,n_docs_present,n_docs_absent,prevalence,prevalence_pct,mean_outcome_present,mean_outcome_absent,delta_outcome,delta_pct_points,ci_low_outcome,ci_high_outcome,ci_low_pct_points,ci_high_pct_points,t_stat,df_welch,p_value,r_point_biserial,q_value,significant_fdr_05,abs_delta_pct_points
software,668,5463,0.1089544935573316,10.89544935573316,0.22467626388480333,0.39446564191364486,-0.16978937802884153,-16.978937802884154,-0.19641254612136527,-0.1431662099363178,-19.641254612136528,-14.31662099363178,-12.515868562210828,935.7143241651603,2.4236923339132053e-33,-0.13430239435332478,5.508391667984557e-31,True,16.978937802884154
patents,168,5963,0.02740172891861034,2.740172891861034,0.1226969954648526,0.38310187000020035,-0.2604048745353478,-26.040487453534777,-0.295615657763685,-0.2251940913070106,-29.561565776368496,-22.51940913070106,-14.584154783356459,198.21664443864128,3.273620446750033e-33,-0.10792090076803243,7.116566188587028e-31,True,26.040487453534777
industrial,749,5382,0.12216604142880444,12.216604142880444,0.23505252568317042,0.3955769610391296,-0.16052443535595917,-16.052443535595916,-0.18595503556392118,-0.13509383514799717,-18.595503556392117,-13.509383514799717,-12.385483037524713,1094.9749259881944,4.572694610767524e-33,-0.1334514549329237,9.526447105765676e-31,True,16.052443535595916
education,2010,4121,0.32784211384765943,32.784211384765946,0.4639571166809973,0.33304919716585435,0.13090791951514297,13.090791951514296,0.10968092257823793,0.15213491645204802,10.968092257823793,15.213491645204801,12.09108409194525,3760.980323327912,4.792658783180816e-33,0.1560036153708766,9.585317566361631e-31,True,13.090791951514296
usd,641,5490,0.10455064426684064,10.455064426684064,0.2239616709700219,0.3937140464403472,-0.1697523754703253,-16.975237547032528,-0.19677326694638073,-0.14273148399426985,-19.677326694638072,-14.273148399426985,-12.329838588220486,886.8483666633266,2.3621824003454265e-32,-0.1318561691215264,4.542658462202743e-30,True,16.975237547032528
experiences,974,5157,0.158864785516229,15.8864785516229,0.5225497865128256,0.3482811816920299,0.1742686048207957,17.42686048207957,0.14585501911821935,0.20268219052337205,14.585501911821936,20.268219052337205,12.032260849772792,1295.1826914802693,1.0969894500531995e-31,0.1617210695423454,2.0314619445429618e-29,True,17.42686048207957
awareness,1991,4140,0.324743108791388,32.4743108791388,0.4626410631056537,0.33428289599177147,0.12835816711388226,12.835816711388226,0.10691434179227721,0.1498019924354873,10.691434179227722,14.98019924354873,11.735823510190261,3645.077757535975,3.0265672805209206e-31,0.15259092791350656,5.404584429501644e-29,True,12.835816711388226
community,2500,3631,0.40776382319360627,40.77638231936063,0.44666108003108,0.32729188817724875,0.11936919185383127,11.936919185383127,0.0992796186192544,0.13945876508840813,9.92796186192544,13.945876508840813,11.648552629014006,5137.3120499111255,5.703169176576661e-31,0.14891717498109075,9.83305030444252e-29,True,11.936919185383127
systems,1390,4741,0.22671668569564507,22.671668569564506,0.2756892100470179,0.4053662822366453,-0.12967707218962737,-12.967707218962737,-0.15142018938347368,-0.10793395499578107,-15.142018938347368,-10.793395499578107,-11.694902566063101,2538.422294700308,8.22749500230431e-31,-0.13783990998077195,1.3712491670507184e-28,True,12.967707218962737
customers,548,5583,0.08938183004403849,8.938183004403848,0.2179141924579881,0.3914799513849745,-0.1735657589269864,-17.35657589269864,-0.20181182387813035,-0.14531969397584243,-20.181182387813035,-14.531969397584243,-12.063478357384202,732.3268629914187,1.0796346021214044e-30,-0.1257064469106196,1.7413461324538782e-28,True,17.35657589269864
deployed,371,5760,0.06051215136193117,6.051215136193117,0.19334610432993182,0.38772884398313984,-0.19438273965320801,-19.4382739653208,-0.22594737515436006,-0.16281810415205597,-22.594737515436005,-16.281810415205598,-12.10161118286094,462.4204781402215,1.7743973990152918e-29,-0.11765904032902419,2.772495935961393e-27,True,19.4382739653208
applications,877,5254,0.14304354917631706,14.304354917631706,0.2510434611631875,0.3968185060162114,-0.1457750448530239,-14.57750448530239,-0.17058350645217862,-0.12096658325386916,-17.058350645217864,-12.096658325386917,-11.527352311372127,1320.906890793741,2.3123477854321236e-29,-0.12956790035056623,3.503557250654733e-27,True,14.57750448530239
supply,593,5538,0.09672157886152341,9.672157886152341,0.22834975745336608,0.3917728674394085,-0.1634231099860424,-16.34231099860424,-0.19093678209347031,-0.13590943787861448,-19.093678209347033,-13.590943787861448,-11.659058642552202,808.6846509728834,3.8183931255657483e-29,-0.12262716834102902,5.615284008184924e-27,True,16.34231099860424
learning,1835,4296,0.299298646224107,29.9298646224107,0.46304896586912936,0.33876971454363075,0.12427925132549861,12.427925132549861,0.10243040859514271,0.1461280940558545,10.243040859514272,14.61280940558545,11.1526620962141,3280.527604074848,2.2358930459508147e-28,0.14448348399484987,3.194132922786878e-26,True,12.427925132549861
participants,1527,4604,0.2490621432066547,24.90621432066547,0.47527169039939177,0.3430299033035228,0.13224178709586898,13.224178709586898,0.10895181993592312,0.15553175425581484,10.895181993592312,15.553175425581484,11.134224484987369,2479.5181791751675,3.924608998672819e-28,0.1451861844781466,5.450845831490026e-26,True,13.224178709586898
technical,1088,5043,0.17745881585385745,17.745881585385746,0.2666879255344329,0.3995425506777369,-0.13285462514330404,-13.285462514330405,-0.15621738298956103,-0.10949186729704703,-15.621738298956103,-10.949186729704703,-11.153156808552042,1769.5934964975702,5.772317351591822e-28,-0.12885611004204187,7.800428853502462e-26,True,13.285462514330405
young,1272,4859,0.20747023324090685,20.747023324090684,0.48876282478876815,0.34643820393454977,0.14232462085421838,14.232462085421837,0.1171388607955315,0.16751038091290524,11.71388607955315,16.751038091290525,11.082882696292772,1880.1271696216684,1.0723373346975677e-27,0.1465097229770486,1.4109701772336416e-25,True,14.232462085421837
sales,808,5323,0.13178926765617355,13.178926765617355,0.24864883376775324,0.3952923705363414,-0.14664353676858818,-14.664353676858818,-0.17279209130034626,-0.12049498223683011,-17.279209130034626,-12.049498223683011,-11.003185687936638,1155.5874935393626,7.523060353433782e-27,-0.12592624299018146,9.644949171068952e-25,True,14.664353676858818
gender,437,5694,0.07127711629424237,7.127711629424237,0.593946493374411,0.35923690348519016,0.2347095898892208,23.47095898892208,0.19368657933369984,0.2757326004447418,19.368657933369985,27.57326004447418,11.241333390638511,493.4942339401625,2.9236679358671626e-26,0.15330266015648086,3.654584919833953e-24,True,23.47095898892208
families,815,5316,0.13293100636111566,13.293100636111566,0.5189014155578573,0.35405283904620705,0.16484857651165025,16.484857651165026,0.13508212304252878,0.1946150299807717,13.50821230425288,19.461502998077172,10.866881750519731,1054.544456456323,3.795673560677326e-26,0.14207769354561656,4.6288701959479584e-24,True,16.484857651165026
engineers,283,5848,0.04615886478551623,4.615886478551623,0.1804851901141654,0.38542616915988054,-0.20494097904571515,-20.494097904571515,-0.2402677803742188,-0.1696141777172115,-24.02677803742188,-16.96141777172115,-11.411509674385654,335.2847848816022,1.049801715827408e-25,-0.10916793938016403,1.249763947413581e-23,True,20.494097904571515
child,583,5548,0.09509052356874897,9.509052356874898,0.5510011905380687,0.357573152841672,0.19342803769639672,19.342803769639673,0.15852702240061384,0.2283290529921796,15.852702240061383,22.83290529921796,10.881425592738033,695.5814742884688,1.4196515816932357e-25,0.1440427274025624,1.6507576531316694e-23,True,19.342803769639673
family,845,5286,0.1378241722394389,13.782417223943892,0.5162842285919209,0.35353563618787687,0.16274859240404405,16.274859240404403,0.132865862556922,0.19263132225116608,13.286586255692201,19.263132225116607,10.686305278971647,1089.9945006464322,2.0332721206274728e-25,0.14242249231353682,2.310536500713037e-23,True,16.274859240404403
patented,147,5984,0.023976512803784048,2.3976512803784047,0.1442122880898391,0.38165948190175203,-0.23744719381191293,-23.74471938119129,-0.2757302372677311,-0.19916415035609475,-27.573023726773112,-19.916415035609475,-12.2443947156374,168.59684386946486,4.548522969193142e-25,-0.09221273593248787,5.053914410214602e-23,True,23.74471938119129
manufacturer,227,5904,0.03702495514597945,3.702495514597945,0.1727207691965401,0.38378081494608324,-0.21106004574954312,-21.106004574954312,-0.24746722818402467,-0.17465286331506158,-24.746722818402468,-17.465286331506157,-11.414336463175609,265.5813076414162,8.087404034214022e-25,-0.10117228002546413,8.790656558928284e-23,True,21.106004574954312
markets,502,5629,0.08187897569727613,8.187897569727614,0.2218419307562734,0.38971129806531196,-0.16786936730903856,-16.786936730903857,-0.1986001736820081,-0.13713856093606902,-19.86001736820081,-13.713856093606902,-10.726829916186555,637.1194917101874,8.598449663710658e-25,-0.116844518419557,9.147286876287933e-23,True,16.786936730903857
feedback,1393,4738,0.2272060022834774,22.720600228347738,0.4761812168847344,0.34650255612681624,0.12967866075791817,12.967866075791818,0.10521844027854185,0.1541388812372945,10.521844027854184,15.41388812372945,10.396893263232823,2125.772538458584,9.920091026855978e-25,0.13794660279309437,1.0333428152974978e-22,True,12.967866075791818
spin,306,5825,0.04991029195889741,4.991029195889741,0.19180353959765725,0.38564080050341754,-0.19383726090576028,-19.38372609057603,-0.22842331025526066,-0.1592512115562599,-22.842331025526068,-15.925121155625991,-11.021069217394997,365.7915340910841,1.3913825757476976e-24,-0.10715571753094964,1.419778138518059e-22,True,19.38372609057603
speed,285,5846,0.04648507584407111,4.6485075844071115,0.1806230319388214,0.3854895624267407,-0.2048665304879193,-20.48665304879193,-0.24129598482256753,-0.16843707615327108,-24.129598482256753,-16.84370761532711,-11.062241577808178,333.9729257327302,1.9123281710872833e-24,-0.10949448732605899,1.9123281710872832e-22,True,20.48665304879193
informed,3034,3097,0.49486217582776054,49.48621758277606,0.4271746110901497,0.32579973393664063,0.10137487715350907,10.137487715350908,0.08180381686295156,0.12094593744406658,8.180381686295156,12.094593744406659,10.154304384351567,6105.714355991552,4.9172125143929545e-24,0.1286702480801284,4.82079658273819e-22,True,10.137487715350908
practitioners,1528,4603,0.24922524873593216,24.922524873593215,0.4665467160606905,0.3458974937885195,0.12064922227217101,12.064922227217101,0.09739387305868845,0.14390457148565355,9.739387305868846,14.390457148565355,10.173269908679993,2494.028467301873,7.572023022133665e-24,0.13248786380800434,7.280791367436216e-22,True,12.064922227217101
billion,542,5589,0.08840319686837383,8.840319686837383,0.231876761964129,0.3899395850894135,-0.1580628231252845,-15.806282312528449,-0.1878098942442171,-0.1283157520063519,-18.78098942442171,-12.83157520063519,-10.43238143315909,701.6032751493183,8.725283819264503e-24,-0.1139110457914322,8.231399829494814e-22,True,15.806282312528449
algorithms,203,5928,0.03311042244332083,3.311042244332083,0.15394479630932834,0.3835692902156708,-0.2296244939063425,-22.962449390634248,-0.26975799819266283,-0.18949098962002214,-26.975799819266282,-18.949098962002214,-11.273217848778081,230.25973972543704,9.261934953645302e-24,-0.10430130325648361,8.575865697819723e-22,True,22.962449390634248
automotive,107,6024,0.01745229163268635,1.745229163268635,0.11899940661622904,0.38053064567419553,-0.2615312390579665,-26.153123905796647,-0.30270598640032775,-0.22035649171560523,-30.270598640032777,-22.03564917156052,-12.576084978899905,119.92110915226672,1.2009293717997359e-23,-0.0869415439343003,1.0917539743633963e-21,True,26.153123905796647
capabilities,409,5722,0.06671016147447398,6.671016147447398,0.21828382158455506,0.3872372357604347,-0.1689534141758796,-16.89534141758796,-0.2005947510920282,-0.13731207725973102,-20.059475109202822,-13.731207725973102,-10.490392913553567,510.1782290285489,1.9084911655203737e-23,-0.10702172814703695,1.7040099692146192e-21,True,16.89534141758796
efficiency,526,5605,0.08579350839993476,8.579350839993475,0.23337675737865854,0.38934761314328564,-0.1559708557646271,-15.59708557646271,-0.18558080837183166,-0.12636090315742254,-18.558080837183166,-12.636090315742255,-10.34247775775514,682.5779827618819,2.172593392368739e-23,-0.11089029580915022,1.9057836775164378e-21,True,15.59708557646271
jobs,466,5665,0.07600717664328821,7.600717664328821,0.23033101852844345,0.3879462120767936,-0.15761519354835013,-15.761519354835013,-0.1875157697571452,-0.12771461733955505,-18.75157697571452,-12.771461733955505,-10.352451726029937,600.235287167283,3.201947140917879e-23,-0.10603772499661203,2.760299259411965e-21,True,15.761519354835013
professional,1867,4264,0.30451802316098514,30.451802316098515,0.45260821959126885,0.3424085366023432,0.11019968298892563,11.019968298892563,0.08853502040763843,0.13186434557021284,8.853502040763843,13.186434557021284,9.97311423599743,3407.579631646851,4.131963275790417e-23,0.12874504062388192,3.501663793042727e-21,True,11.019968298892563
efficient,479,5652,0.07812754852389496,7.812754852389496,0.23063707104908135,0.3882828006045259,-0.15764572955544456,-15.764572955544457,-0.18773398552334125,-0.12755747358754788,-18.773398552334125,-12.755747358754787,-10.289370148578348,615.022804898741,5.101324179504045e-23,-0.10740399864920482,4.251103482920038e-21,True,15.764572955544457
growth,1009,5122,0.1645734790409395,16.45734790409395,0.27340822286179806,0.3961695917965123,-0.12276136893471423,-12.276136893471424,-0.14676822710089316,-0.09875451076853531,-14.676822710089315,-9.875451076853532,-10.030118147296891,1585.9750424977428,5.356553332113869e-23,-0.11555706407521064,4.390617485339237e-21,True,12.276136893471424
energy,694,5437,0.1131952373185451,11.31952373185451,0.2517948293630613,0.3918160629890244,-0.14002123362596308,-14.002123362596308,-0.1671942615135754,-0.11284820573835078,-16.71942615135754,-11.284820573835077,-10.112349516806436,959.6057059091224,6.527068768257936e-23,-0.11262186314679844,5.263765135691884e-21,True,14.002123362596308
groups,1979,4152,0.3227858424400587,32.27858424400587,0.4481416815669758,0.34156482616287215,0.10657685540410367,10.657685540410366,0.08528937151661112,0.1278643392915962,8.528937151661111,12.786433929159621,9.81584432445661,3728.600079172346,1.7971213326119302e-22,0.12649806375355974,1.4262867719142302e-20,True,10.657685540410366
needs,1370,4761,0.22345457511009623,22.345457511009624,0.46951038013081803,0.3490485875383469,0.12046179259247114,12.046179259247115,0.09647414083721012,0.14444944434773216,9.647414083721012,14.444944434773216,9.848132685536735,2153.0200750167273,2.0612008602723136e-22,0.127387877735097,1.610313172087745e-20,True,12.046179259247115
system,1920,4211,0.3131626162126896,31.31626162126896,0.3060601074272949,0.4078399762025372,-0.10177986877524231,-10.177986877524232,-0.1221971913478464,-0.08136254620263822,-12.21971913478464,-8.136254620263822,-9.77330346482291,4037.9763289281195,2.5863005740275447e-22,-0.11983247468463228,1.9894619800211882e-20,True,10.177986877524232
online,1985,4146,0.32376447561572336,32.376447561572334,0.447818411768691,0.34156536389012027,0.10625304787857076,10.625304787857075,0.08493183368397525,0.12757426207316627,8.493183368397524,12.757426207316627,9.77054433026453,3723.220639718394,2.7842602905550036e-22,0.12621347016047554,2.109288098905306e-20,True,10.625304787857075
commercialisation,225,5906,0.036698744087424566,3.6698744087424564,0.18507760141093474,0.3832385854608584,-0.1981609840499237,-19.81609840499237,-0.23477457271670923,-0.16154739538313814,-23.477457271670925,-16.154739538313816,-10.656849048971763,262.7725663446231,2.8295930605027164e-22,-0.09458571193427501,2.1116366123154598e-20,True,19.81609840499237
carbon,358,5773,0.058391779481324416,5.839177948132441,0.21778774909320422,0.38577542558010103,-0.1679876764868968,-16.79876764868968,-0.2002216470074629,-0.1357537059663307,-20.022164700746288,-13.575370596633071,-10.242421051351927,441.97128452630545,3.1120942730206004e-22,-0.09999749521804013,2.2883046125151475e-20,True,16.79876764868968
workshops,1435,4696,0.23405643451313,23.405643451313,0.4682027225581232,0.3477808005064701,0.12042192205165309,12.042192205165309,0.09627134149380387,0.1445725026095023,9.627134149380387,14.45725026095023,9.778274592726346,2226.4404022711387,3.8666279960432327e-22,0.12943894239386933,2.8019043449588646e-20,True,12.042192205165309
website,1470,4661,0.23976512803784047,23.976512803784047,0.4657310792004669,0.34765605226874147,0.11807502693172545,11.807502693172545,0.09437775755665818,0.1417722963067927,9.437775755665818,14.17722963067927,9.77085395602066,2340.123842146988,3.9534160213142303e-22,0.12797515923391284,2.823868586653022e-20,True,11.807502693172545
emissions,296,5835,0.04827923666612298,4.827923666612298,0.20751888490859077,0.3845113892230244,-0.17699250431443364,-17.699250431443364,-0.21084531792233088,-0.1431396907065364,-21.08453179223309,-14.31396907065364,-10.282137074633066,356.9131960537092,6.824210814337485e-22,-0.09631425427776291,4.7574554737831215e-20,True,17.699250431443364
schools,1203,4928,0.19621595172076334,19.621595172076333,0.4775340527210851,0.35117209428283785,0.12636195843824727,12.636195843824726,0.10092840261312852,0.15179551426336602,10.092840261312851,15.179551426336602,9.744391297422727,1768.3324282933743,6.850735882247695e-22,0.12739545022005416,4.7574554737831215e-20,True,12.636195843824726
shared,1229,4902,0.20045669548197684,20.045669548197683,0.4762838307315967,0.3508153239657605,0.1254685067658362,12.54685067658362,0.09994859959481428,0.15098841393685813,9.994859959481428,15.098841393685813,9.642644804354099,1798.06742942181,1.731080024993867e-21,0.12751660181794658,1.1856712499957994e-19,True,12.54685067658362
parents,454,5677,0.0740499102919589,7.40499102919589,0.5594856685165055,0.3612899511260872,0.1981957173904183,19.81957173904183,0.15901497451949925,0.23737646026133735,15.901497451949925,23.737646026133735,9.937597773004128,520.1477778703486,2.010531293220827e-21,0.1317501280594008,1.3584670900140722e-19,True,19.81957173904183
customer,321,5810,0.05235687489805904,5.235687489805904,0.20633560797112196,0.38533835041145614,-0.17900274244033418,-17.90027424403342,-0.21386808049974684,-0.1441374043809215,-21.386808049974686,-14.413740438092152,-10.09460109756694,382.8042467041532,2.1172742720022165e-21,-0.10122077858491631,1.411516181334811e-19,True,17.90027424403342
teachers,842,5289,0.13733485565160658,13.733485565160658,0.5015988465216493,0.3559658380181625,0.14563300850348682,14.563300850348682,0.11607389977237144,0.17519211723460218,11.607389977237144,17.519211723460216,9.667109328251378,1095.5777352063726,2.8573757834736417e-21,0.1272541800660682,1.8798524891273959e-19,True,14.563300850348682
facility,334,5797,0.0544772467786658,5.44772467786658,0.20936579222507365,0.3855651839651743,-0.17619939174010066,-17.619939174010067,-0.21077259012424499,-0.14162619335595633,-21.0772590124245,-14.162619335595632,-10.019123756202212,399.7740413206913,3.147322088698781e-21,-0.10151931878327093,2.0437156420121955e-19,True,17.619939174010067
charity,763,5368,0.12444951883868863,12.444951883868862,0.5074792034818247,0.3572732700805995,0.15020593340122523,15.020593340122524,0.11958245060593573,0.18082941619651474,11.958245060593573,18.082941619651475,9.625467246655104,971.82044014412,5.213454877369271e-21,0.12587080723299823,3.3419582547238916e-19,True,15.020593340122524
care,1697,4434,0.2767900831838199,27.679008318381992,0.45217344952604405,0.34680000049697646,0.10537344902906759,10.537344902906758,0.08349426701854604,0.12725263103958914,8.349426701854604,12.725263103958914,9.443201552628567,3073.618880650425,6.917356357967966e-21,0.11968490168613252,4.378073644283522e-19,True,10.537344902906758
aerospace,99,6032,0.016147447398466807,1.6147447398466808,0.10944364277697612,0.3803406209241329,-0.2708969781471568,-27.08969781471568,-0.31693827908371464,-0.22485567721059896,-31.693827908371464,-22.485567721059894,-11.662565120991292,108.09126850495035,7.712580399827058e-21,-0.08668058440400057,4.820362749891911e-19,True,27.08969781471568
devices,396,5735,0.06458978959386723,6.458978959386723,0.22191376244406547,0.38660360873957106,-0.1646898462955056,-16.468984629550558,-0.1977171335079356,-0.1316625590830756,-19.77171335079356,-13.166255908307559,-9.79781678883853,484.0327543298531,8.489417190737932e-21,-0.10276625605615246,5.240380981936995e-19,True,16.468984629550558
investment,1288,4843,0.21007992170934595,21.007992170934596,0.29068674526644817,0.39864650385011463,-0.10795975858366647,-10.795975858366646,-0.13039481367632982,-0.0855247034910031,-13.039481367632982,-8.552470349100311,-9.436645341730745,2239.529836994775,9.296686117797124e-21,-0.11164685072016059,5.66871104743727e-19,True,10.795975858366646
stories,590,5541,0.09623226227369108,9.62322622736911,0.5360760971055089,0.35891800194135354,0.17715809516415532,17.715809516415533,0.14092704950178378,0.21338914082652685,14.092704950178378,21.338914082652686,9.600338043592831,693.7850375722331,1.4143195631043715e-20,0.13263266296728016,8.519997368098623e-19,True,17.715809516415533
sensor,97,6034,0.015821236339911924,1.5821236339911924,0.12310996563573882,0.38003113678863504,-0.2569211711528962,-25.69211711528962,-0.3009535820453815,-0.2128887602604109,-30.095358204538147,-21.28887602604109,-11.566975026605464,106.89832257802247,1.480352945419482e-20,-0.08138752083662493,8.811624675115966e-19,True,25.69211711528962
voices,379,5752,0.06181699559615071,6.181699559615071,0.5803770840710154,0.3624976757973532,0.2178794082736622,21.78794082736622,0.17400994276688858,0.2617488737804358,17.40099427668886,26.174887378043582,9.762298930146953,421.051696701911,1.9807925210919456e-20,0.13320319357050495,1.1651720712305561e-18,True,21.78794082736622
people,3662,2469,0.5972924482139944,59.72924482139944,0.4136487036291624,0.32007614149829794,0.09357256213086446,9.357256213086446,0.07380886439035049,0.11333625987137842,7.380886439035049,11.333625987137843,9.28163049103578,5483.810244370741,2.3510052805910515e-20,0.11650314319168797,1.3668635352273556e-18,True,9.357256213086446
thermal,84,6047,0.01370086445930517,1.370086445930517,0.11048280423280421,0.37965420712646514,-0.2691714028936609,-26.917140289366092,-0.3142557150403032,-0.22408709074701866,-31.42557150403032,-22.408709074701864,-11.857797414034932,91.96127121189676,3.144374121764157e-20,-0.07943427787605024,1.8071115642322743e-18,True,26.917140289366092
